,x,y,z,c
7605,0.35598755,-0.13479614,0.37139893,stairsdown
7606,0.18615723,-0.21597289999999997,0.28594970000000003,stairsdown
7607,0.05050659,-0.25442505,0.13000488,stairsdown
7608,-0.07019043,-0.27471924,-0.040893555,stairsdown
7609,-0.18234253,-0.28326416,-0.19470215,stairsdown
7610,-0.26779175,-0.28326416,-0.31219482,stairsdown
7611,-0.3201294,-0.26831055,-0.37948608,stairsdown
7612,-0.33935547,-0.25228882,-0.39871216,stairsdown
7613,-0.34042358,-0.24908447,-0.37094116,stairsdown
7614,-0.3414917,-0.2512207,-0.29937744,stairsdown
7615,-0.33615112,-0.24160767,-0.19897461,stairsdown
7616,-0.32119749999999997,-0.20101929,-0.09429932,stairsdown
7617,-0.29449463,-0.11770630000000001,0.009307861,stairsdown
7618,-0.2571106,-0.004486084,0.08941650400000001,stairsdown
7619,-0.20797729999999998,0.11514282,0.14709473,stairsdown
7620,-0.16098022,0.21661377,0.17486572,stairsdown
7621,-0.120391846,0.274292,0.18020629999999999,stairsdown
7622,-0.09796142599999999,0.27642822,0.16098022,stairsdown
7623,-0.08834839,0.22088623,0.12893677,stairsdown
7624,-0.08621216,0.14398193,0.09048462,stairsdown
7625,-0.09155273400000001,0.064941406,0.055236815999999994,stairsdown
7626,-0.10650635,0.005126953,0.026397705,stairsdown
7627,-0.12680054,-0.03866577,0.015716553,stairsdown
7628,-0.14816284,-0.06536865,0.014648438,stairsdown
7629,-0.16738892,-0.08032226599999999,0.017852783,stairsdown
7630,-0.18020629999999999,-0.08032226599999999,0.021057128999999997,stairsdown
7631,-0.19409179999999998,-0.076049805,0.02319336,stairsdown
7632,-0.20584106,-0.06964111,0.013580321999999999,stairsdown
7633,-0.21118164,-0.068573,0.00289917,stairsdown
7634,-0.20904541,-0.068573,-0.014190673999999999,stairsdown
7635,-0.19195557,-0.07284546,-0.032348632999999995,stairsdown
7636,-0.16525269,-0.07498169,-0.036621094,stairsdown
7637,-0.13320923,-0.07284546,-0.028076172000000003,stairsdown
7638,-0.09902954,-0.062164307,-0.004577637,stairsdown
7639,-0.046691895,-0.022644043,0.09689331,stairsdown
7640,-0.069122314,-0.046142578,0.040283203,stairsdown
7641,-0.02746582,0.007263184000000001,0.15777588,stairsdown
7642,-0.014648438,0.040374756,0.22399902,stairsdown
7643,-0.008239746,0.07455444,0.28701782,stairsdown
7644,-0.0071716309999999995,0.11300659,0.34469604,stairsdown
7645,-0.009307861,0.15252686,0.3981018,stairsdown
7646,-0.036010742000000005,0.21768188,0.48995972,stairsdown
7647,-0.036010742000000005,0.21768188,0.48995972,stairsdown
7648,-0.057373047,0.23904419,0.5252074999999999,stairsdown
7649,-0.08193969999999999,0.24865723,0.55618286,stairsdown
7650,-0.131073,0.21875,0.6010437,stairsdown
7651,-0.131073,0.21875,0.6010437,stairsdown
7652,-0.15457153,0.17495728,0.6159973000000001,stairsdown
7653,-0.17700195,0.10766601599999999,0.61813354,stairsdown
7654,-0.18447876,0.010467529,0.6095885999999999,stairsdown
7655,-0.17272949,-0.12197876,0.6021118000000001,stairsdown
7656,-0.158844,-0.26617432,0.5999755999999999,stairsdown
7657,-0.15029907,-0.38793945,0.5818175999999999,stairsdown
7658,-0.1449585,-0.49261475,0.56365967,stairsdown
7659,-0.13534546,-0.587677,0.54122925,stairsdown
7660,-0.1171875,-0.6731262,0.51986694,stairsdown
7661,-0.093688965,-0.7425537,0.49636840000000004,stairsdown
7662,-0.06378174,-0.7842102,0.4685974,stairsdown
7663,-0.024261475,-0.80130005,0.43762207,stairsdown
7664,0.012054443,-0.78848267,0.40023804,stairsdown
7665,0.049438477,-0.7436218000000001,0.35964966,stairsdown
7666,0.09216308599999999,-0.6923523,0.31906128,stairsdown
7667,0.13809204,-0.6378784000000001,0.27313232,stairsdown
7668,0.184021,-0.5812683000000001,0.22613525,stairsdown
7669,0.22567749,-0.5257263000000001,0.17486572,stairsdown
7670,0.27160645,-0.46911620000000004,0.122528076,stairsdown
7671,0.31646729999999995,-0.42105103,0.06378174,stairsdown
7672,0.36453247,-0.3633728,0.0050354,stairsdown
7673,0.41900635,-0.30569458,-0.054779053,stairsdown
7674,0.47348022,-0.24053955,-0.114593506,stairsdown
7675,0.53115845,-0.15509033,-0.17974854,stairsdown
7676,0.58883667,-0.0546875,-0.24490356,stairsdown
7677,0.6315613,0.049987792999999996,-0.31433105,stairsdown
7678,0.65826416,0.15573120000000001,-0.3944397,stairsdown
7679,0.6614685,0.24545288,-0.48629759999999994,stairsdown
7680,0.64331055,0.31808472,-0.58883667,stairsdown
7681,0.6037903,0.37469482,-0.7084656,stairsdown
7682,0.5493164,0.42596436,-0.8345031999999999,stairsdown
7683,0.48416138,0.49005127,-0.9690857,stairsdown
7684,0.41580200000000006,0.5680236999999999,-1.0929871000000002,stairsdown
7685,0.36025999999999997,0.6620178000000001,-1.2030028999999998,stairsdown
7686,0.3378296,0.7431946,-1.2852478,stairsdown
7687,0.35705566,0.7998046999999999,-1.3397217,stairsdown
7688,0.42434692,0.81903076,-1.3739013999999998,stairsdown
7689,0.5332946999999999,0.81796265,-1.3717651000000002,stairsdown
7690,0.6561279000000001,0.79766846,-1.3269043,stairsdown
7691,0.8494568000000001,0.7645569000000001,-1.1592102,stairsdown
7692,0.91781616,0.737854,-1.0523987,stairsdown
7693,0.9637450999999999,0.69085693,-0.94558716,stairsdown
7694,1.000061,0.61608887,-0.8569336,stairsdown
7695,1.027832,0.50180054,-0.7885741999999999,stairsdown
7696,1.04599,0.36080933,-0.74264526,stairsdown
7697,1.0470581,0.20700073,-0.7330321999999999,stairsdown
7698,1.0224915,0.05532837,-0.74264526,stairsdown
7699,0.97335815,-0.06323242,-0.7725525,stairsdown
7700,0.8975219999999999,-0.13586426,-0.8099365,stairsdown
7701,0.80459595,-0.17752075,-0.83877563,stairsdown
7702,0.7116699000000001,-0.20849610000000002,-0.85372925,stairsdown
7703,0.64224243,-0.23626709,-0.8580017,stairsdown
7704,0.60058594,-0.28005979999999997,-0.8569336,stairsdown
7705,0.58670044,-0.33346558,-0.8355713,stairsdown
7706,0.5899048000000001,-0.39434814,-0.8078003,stairsdown
7707,0.6048584,-0.46057129999999996,-0.7714844,stairsdown
7708,0.6326294,-0.5332031,-0.72769165,stairsdown
7709,0.67214966,-0.61117554,-0.6945800999999999,stairsdown
7710,0.7191466999999999,-0.6838074000000001,-0.66360474,stairsdown
7711,0.758667,-0.73934937,-0.64331055,stairsdown
7712,0.7875061,-0.7820739999999999,-0.6240845,stairsdown
7713,0.7960510000000001,-0.8109130999999999,-0.60913086,stairsdown
7714,0.78430176,-0.81625366,-0.5984497,stairsdown
7715,0.7661438,-0.8109130999999999,-0.58670044,stairsdown
7716,0.7458496,-0.8034363,-0.5770874,stairsdown
7717,0.7298279000000001,-0.7970276,-0.5717468000000001,stairsdown
7718,0.72021484,-0.7852783,-0.5621338,stairsdown
7719,0.69992065,-0.7350769,-0.5632019,stairsdown
7720,0.7095336999999999,-0.76605225,-0.5610656999999999,stairsdown
7721,0.69137573,-0.6934204,-0.5717468000000001,stairsdown
7722,0.68496704,-0.6421509,-0.5909729,stairsdown
7723,0.6881714,-0.587677,-0.6251526,stairsdown
7724,0.69992065,-0.5299988,-0.67108154,stairsdown
7725,0.71273804,-0.47018433,-0.7255554,stairsdown
7726,0.72662354,-0.39328003,-0.7875061,stairsdown
7727,0.74264526,-0.31103516,-0.851593,stairsdown
7728,0.75653076,-0.22344970000000003,-0.91674805,stairsdown
7729,0.7725525,-0.14013672,-0.97976685,stairsdown
7730,0.786438,-0.06750488,-1.0417174999999999,stairsdown
7731,0.79818726,-0.004486084,-1.0961914,stairsdown
7732,0.80566406,0.052124023,-1.1431885,stairsdown
7733,0.8067321999999999,0.10232544,-1.1784363000000002,stairsdown
7734,0.80352783,0.15039063,-1.2062073,stairsdown
7735,0.79711914,0.19631958,-1.2190246999999999,stairsdown
7736,0.78964233,0.2529297,-1.2136841,stairsdown
7737,0.78323364,0.31915283,-1.1955261000000001,stairsdown
7738,0.7437134,0.51034546,-1.0961914,stairsdown
7739,0.7725525,0.39071655,-1.1656189,stairsdown
7740,0.7597351,0.4569397,-1.1303711,stairsdown
7741,0.7234191999999999,0.54452515,-1.0641479999999999,stairsdown
7742,0.70098877,0.54452515,-1.0331726,stairsdown
7743,0.67214966,0.5114135999999999,-1.000061,stairsdown
7744,0.6401062,0.45373535,-0.9712219000000001,stairsdown
7745,0.6059265,0.36935425,-0.94558716,stairsdown
7746,0.56747437,0.2614746,-0.9295654000000001,stairsdown
7747,0.53115845,0.13436889999999999,-0.9199523999999999,stairsdown
7748,0.49163818,-0.0023498539999999997,-0.9210205,stairsdown
7749,0.4499817,-0.13906860000000001,-0.92422485,stairsdown
7750,0.41259766,-0.26831055,-0.92315674,stairsdown
7751,0.38162229999999997,-0.38687134,-0.91674805,stairsdown
7752,0.3741455,-0.4819335999999999,-0.9060669,stairsdown
7753,0.38589478,-0.5257263000000001,-0.89645386,stairsdown
7754,0.40512085,-0.5054320999999999,-0.87509155,stairsdown
7755,0.42541504,-0.42425537,-0.83877563,stairsdown
7756,0.44036865,-0.31851196,-0.7746887,stairsdown
7757,0.44891357,-0.20956421,-0.6892395,stairsdown
7758,0.45211792,-0.10595703,-0.5899048000000001,stairsdown
7759,0.45532227,-0.0034179690000000003,-0.49377440000000006,stairsdown
7760,0.46386720000000004,0.09378052,-0.40618896,stairsdown
7761,0.47454834,0.18670654,-0.34744263,stairsdown
7762,0.4852295,0.27215576,-0.31967163,stairsdown
7763,0.48843384,0.35119629999999996,-0.31112670000000003,stairsdown
7764,0.48309326,0.41207886,-0.31433105,stairsdown
7765,0.4724121,0.44198608,-0.32180786,stairsdown
7766,0.45425415,0.43984985,-0.33035278,stairsdown
7767,0.44143677,0.38858032,-0.34317017,stairsdown
7768,0.4296875,0.28497314,-0.35598755,stairsdown
7769,0.43395996,0.13223267,-0.3527832,stairsdown
7770,0.4446411,-0.07498169,-0.3175354,stairsdown
7771,0.44570923,-0.28005979999999997,-0.26519775,stairsdown
7772,0.43930054,-0.46484375,-0.20324707,stairsdown
7773,0.45639038,-0.5823364000000001,-0.14343262,stairsdown
7774,0.526886,-0.6026305999999999,-0.12100219999999999,stairsdown
7775,0.64971924,-0.5246582,-0.12207031,stairsdown
7776,0.7853699000000001,-0.383667,-0.13702393,stairsdown
7777,0.8911133,-0.19567871,-0.1423645,stairsdown
7778,0.94451904,0.13757324,-0.0718689,stairsdown
7779,0.9487915000000001,-0.004486084,-0.114593506,stairsdown
7780,0.8772278,0.16427612,-0.014190673999999999,stairsdown
7781,0.74798584,0.083099365,0.008239746,stairsdown
7782,0.58670044,-0.055755615,-0.034484863,stairsdown
7783,0.4296875,-0.18392944,-0.11993408,stairsdown
7784,0.30364990000000003,-0.29714966,-0.23315429999999995,stairsdown
7785,0.106048584,-0.59194946,-0.54397583,stairsdown
7786,0.11352539,-0.6357421999999999,-0.5963135,stairsdown
7787,0.20751953,-0.411438,-0.3527832,stairsdown
7788,0.13702393,-0.51504517,-0.45959473,stairsdown
7789,0.15518188,-0.6421509,-0.60913086,stairsdown
7790,0.21820068,-0.60369873,-0.6069945999999999,stairsdown
7791,0.28762817,-0.51504517,-0.59417725,stairsdown
7792,0.35064697,-0.38793945,-0.56640625,stairsdown
7793,0.40512085,-0.23947144,-0.53756714,stairsdown
7794,0.45211792,-0.08032226599999999,-0.5151367,stairsdown
7795,0.49484253,0.08843994,-0.5119324000000001,stairsdown
7796,0.5343628,0.2529297,-0.53009033,stairsdown
7797,0.5856323,0.45373535,-0.6625366,stairsdown
7798,0.56640625,0.38217163,-0.582428,stairsdown
7799,0.5995178000000001,0.47296143,-0.75546265,stairsdown
7800,0.6059265,0.45480347,-0.85266113,stairsdown
7801,0.60165405,0.41955566,-0.93917847,stairsdown
7802,0.592041,0.37576294,-1.0096741,stairsdown
7803,0.56747437,0.33303833,-1.0609436,stairsdown
7804,0.5290222,0.29885864,-1.0908508,stairsdown
7805,0.48202515,0.27322388,-1.1004638999999998,stairsdown
7806,0.43289185,0.26254272,-1.0993958000000001,stairsdown
7807,0.38269043,0.2604065,-1.083374,stairsdown
7808,0.33996582,0.26467896,-1.0662842,stairsdown
7809,0.31005859999999996,0.27322388,-1.0331726,stairsdown
7810,0.29510498,0.27536009999999994,-1.000061,stairsdown
7811,0.29617309999999997,0.28390503,-0.9701538000000001,stairsdown
7812,0.30899048,0.29779053,-0.9434509,stairsdown
7813,0.32394409999999996,0.31808472,-0.91674805,stairsdown
7814,0.34317017,0.33303833,-0.9007263000000001,stairsdown
7815,0.36453247,0.34478759999999997,-0.8782959000000001,stairsdown
7816,0.39123535,0.34051514,-0.8569336,stairsdown
7817,0.41366577,0.32983398,-0.8505249,stairsdown
7818,0.43502808,0.31167603,-0.8441162,stairsdown
7819,0.44570923,0.28070068,-0.8291626,stairsdown
7820,0.45532227,0.24438477,-0.81741333,stairsdown
7821,0.46279907,0.20272827,-0.81314087,stairsdown
7822,0.46920776,0.15466309,-0.7885741999999999,stairsdown
7823,0.47027588,0.11941528,-0.77789307,stairsdown
7824,0.46813965,0.09057617,-0.7501220999999999,stairsdown
7825,0.46386720000000004,0.08203125,-0.72662354,stairsdown
7826,0.45959473,0.07775879,-0.703125,stairsdown
7827,0.45852659999999995,0.08416748,-0.6806946,stairsdown
7828,0.4649353,0.08416748,-0.647583,stairsdown
7829,0.47882079999999994,0.099121094,-0.60913086,stairsdown
7830,0.49697876,0.12261963,-0.5760193,stairsdown
7831,0.5194092,0.16427612,-0.53756714,stairsdown
7832,0.53756714,0.21554565,-0.5012512,stairsdown
7833,0.5567932,0.274292,-0.45959473,stairsdown
7834,0.57281494,0.34371948,-0.41046143,stairsdown
7835,0.592041,0.41955566,-0.36025999999999997,stairsdown
7836,0.6069945999999999,0.5071411,-0.30364990000000003,stairsdown
7837,0.6272888000000001,0.60220337,-0.24383545,stairsdown
7838,0.6465149,0.710083,-0.1914978,stairsdown
7839,0.67108154,0.80514526,-0.14343262,stairsdown
7840,0.6956482,0.88845825,-0.0932312,stairsdown
7841,0.71380615,0.9461364999999999,-0.051574707000000004,stairsdown
7842,0.72021484,0.97817993,-0.003509522,stairsdown
7843,0.71380615,0.9845886,0.03387451,stairsdown
7844,0.6977844,0.9610901,0.058441162000000005,stairsdown
7845,0.67749023,0.9258423000000001,0.055236815999999994,stairsdown
7846,0.6614685,0.8713684000000002,0.039215087999999995,stairsdown
7847,0.647583,0.8072815,0.001831055,stairsdown
7848,0.6347656,0.7431946,-0.05050659,stairsdown
7849,0.6208800999999999,0.66308594,-0.10925293,stairsdown
7850,0.5995178000000001,0.5690918,-0.17120361,stairsdown
7851,0.56533813,0.45907593,-0.22140503,stairsdown
7852,0.52368164,0.34371948,-0.27374268,stairsdown
7853,0.47882079999999994,0.21554565,-0.31219482,stairsdown
7854,0.44357299999999994,0.083099365,-0.35598755,stairsdown
7855,0.41900635,-0.05041504,-0.39016724,stairsdown
7856,0.40405273,-0.17324829,-0.41259766,stairsdown
7857,0.38482666,-0.2789917,-0.41900635,stairsdown
7858,0.3591919,-0.38793945,-0.4093933,stairsdown
7859,0.32287598,-0.48513794,-0.39871216,stairsdown
7860,0.27053833,-0.5727234,-0.37628174,stairsdown
7861,0.21072388,-0.64642334,-0.36025999999999997,stairsdown
7862,0.14129639,-0.7276001,-0.35812378,stairsdown
7863,0.08468628,-0.80770874,-0.36880493,stairsdown
7864,0.059051514000000006,-0.8664550999999999,-0.40725708,stairsdown
7865,0.056915283,-0.8835449000000001,-0.48736572,stairsdown
7866,0.0718689,-0.8600464,-0.5909729,stairsdown
7867,0.087890625,-0.77246094,-0.70526123,stairsdown
7868,0.09963989,-0.6346741,-0.8206177,stairsdown
7869,0.10177612,-0.50756836,-0.9007263000000001,stairsdown
7870,0.11566162,-0.44989014,-0.9466553,stairsdown
7871,0.15945435,-0.46270752,-0.96694946,stairsdown
7872,0.23635864,-0.5332031,-0.9637450999999999,stairsdown
7873,0.33996582,-0.6421509,-0.9498595999999999,stairsdown
7874,0.45104979999999995,-0.7756653,-0.94558716,stairsdown
7875,0.56640625,-0.9081116,-0.9541321,stairsdown
7876,0.67962646,-1.0309448,-0.98083496,stairsdown
7877,0.7885741999999999,-1.1206665,-1.0267639000000002,stairsdown
7878,0.8836364999999999,-1.1740723,-1.0801697000000001,stairsdown
7879,0.9616089,-1.1911621000000001,-1.1378479,stairsdown
7880,1.0235596,-1.1665955,-1.1912537,stairsdown
7881,1.0694885,-1.1057128999999999,-1.2425232,stairsdown
7882,1.1068726,-1.0085144,-1.295929,stairsdown
7883,1.1335753999999998,-0.86431885,-1.3568115,stairsdown
7884,1.1517334,-0.6773986999999999,-1.4176941,stairsdown
7885,1.1656189,-0.46697998,-1.4796448,stairsdown
7886,1.2350464,-0.07925415,-1.6142273,stairsdown
7887,1.2350464,-0.07925415,-1.6142273,stairsdown
7888,1.3995361000000002,0.11087036,-1.723175,stairsdown
7889,1.3995361000000002,0.11087036,-1.723175,stairsdown
7890,1.5127563,0.11834717,-1.7637633999999998,stairsdown
7891,1.6291809,0.06921387,-1.7990112,stairsdown
7892,1.8310547,-0.12945557,-1.8481445,stairsdown
7893,1.8310547,-0.12945557,-1.8481445,stairsdown
7894,1.8898009999999998,-0.25228882,-1.8652343999999996,stairsdown
7895,1.9389343,-0.5107727,-1.8994141,stairsdown
7896,1.9389343,-0.6304016,-1.9250488000000001,stairsdown
7897,1.927185,-0.7340088,-1.9528198,stairsdown
7898,1.9100952000000002,-0.81625366,-1.9869994999999998,stairsdown
7899,1.8898009999999998,-0.8824768,-2.0179749,stairsdown
7900,1.8673706,-0.9316101000000001,-2.0436096,stairsdown
7901,1.8449402,-0.9711304000000001,-2.0617676,stairsdown
7902,1.8214417,-1.0117188,-2.0735168,stairsdown
7903,1.8054199,-1.0437622,-2.0703125,stairsdown
7904,1.8000793000000002,-1.0758056999999999,-2.0671082,stairsdown
7905,1.8022156000000003,-1.124939,-2.0436096,stairsdown
7906,1.7990112,-1.1035767,-2.057495,stairsdown
7907,1.7990112,-1.1366882,-2.0339966,stairsdown
7908,1.7979431000000001,-1.1356201000000001,-2.0211792,stairsdown
7909,1.7904663,-1.1195983999999999,-2.0179749,stairsdown
7910,1.7829895,-1.0939636000000001,-2.0137023999999997,stairsdown
7911,1.7723083,-1.0619201999999999,-2.0158386000000004,stairsdown
7912,1.7584229,-1.0223999,-2.0115662,stairsdown
7913,1.7424011000000001,-0.98928833,-2.0179749,stairsdown
7914,1.723175,-0.958313,-2.020111,stairsdown
7915,1.7018127,-0.9294739,-2.0179749,stairsdown
7916,1.6783142,-0.9027709999999999,-2.0211792,stairsdown
7917,1.6548157,-0.8739319,-2.0137023999999997,stairsdown
7918,1.6281128,-0.8397522,-2.0040894000000002,stairsdown
7919,1.5982056,-0.80023193,-1.9966125,stairsdown
7920,1.5661621000000001,-0.75216675,-1.9891357,stairsdown
7921,1.5309143,-0.69662476,-1.9773865000000002,stairsdown
7922,1.4903258999999998,-0.63360596,-1.9709778000000002,stairsdown
7923,1.4497375,-0.5588379,-1.9560241999999999,stairsdown
7924,1.4070128999999998,-0.4744568,-1.9442749,stairsdown
7925,1.3674927,-0.383667,-1.9293213,stairsdown
7926,1.333313,-0.28433228,-1.9154358,stairsdown
7927,1.305542,-0.17645264,-1.8951416,stairsdown
7928,1.2841797,-0.06964111,-1.8791199,stairsdown
7929,1.2670898000000002,0.04144287,-1.8598938000000003,stairsdown
7930,1.2564087,0.15145874,-1.8406677,stairsdown
7931,1.2542725000000001,0.25933838,-1.8150330000000001,stairsdown
7932,1.2542725000000001,0.36721802,-1.7851256999999998,stairsdown
7933,1.2467957,0.47616577,-1.7434691999999998,stairsdown
7934,1.2339783000000002,0.5819092,-1.6986084,stairsdown
7935,1.212616,0.68551636,-1.6377258,stairsdown
7936,1.1901855,0.78271484,-1.5917968999999998,stairsdown
7937,1.1602783,0.8724365,-1.5245056000000001,stairsdown
7938,1.1282348999999998,0.95788574,-1.4593506,stairsdown
7939,1.0993958000000001,1.0401306000000001,-1.3931274,stairsdown
7940,1.0748291,1.1148987,-1.3290405,stairsdown
7941,1.0545349,1.1811218,-1.2649536,stairsdown
7942,1.0353088,1.229187,-1.2072753999999999,stairsdown
7943,1.0150146,1.2516174,-1.1474608999999998,stairsdown
7944,0.990448,1.2420044,-1.0865784,stairsdown
7945,0.95306396,1.2035521999999998,-1.0289001,stairsdown
7946,0.90286255,1.1405333999999998,-0.97229004,stairsdown
7947,0.851593,1.0593567,-0.93063354,stairsdown
7948,0.80352783,0.9771118000000001,-0.8975219999999999,stairsdown
7949,0.7597351,0.9076843000000001,-0.8782959000000001,stairsdown
7950,0.72769165,0.85214233,-0.8644103999999999,stairsdown
7951,0.72769165,0.8286438,-0.8355713,stairsdown
7952,0.7650756999999999,0.8126220999999999,-0.786438,stairsdown
7953,0.81954956,0.7720336999999999,-0.7116699000000001,stairsdown
7954,0.8558655000000001,0.67163086,-0.6240845,stairsdown
7955,0.8494568000000001,0.506073,-0.53863525,stairsdown
7956,0.79177856,0.29992676,-0.46066284,stairsdown
7957,0.69992065,0.09378052,-0.3955078,stairsdown
7958,0.60272217,-0.07925415,-0.36025999999999997,stairsdown
7959,0.5332946999999999,-0.21276855,-0.3527832,stairsdown
7960,0.49163818,-0.33026123,-0.37094116,stairsdown
7961,0.471344,-0.4552307,-0.4093933,stairsdown
7962,0.46386720000000004,-0.59194946,-0.46707153,stairsdown
