,x,y,z,c
2706,-3.7432556000000003,-3.4299774,6.3060303,stairsdown
2707,-3.8301392,-3.5847015,6.56192,stairsdown
2708,-3.9515379999999998,-3.5787506000000002,6.9046936,stairsdown
2709,-4.3335875999999995,-3.4609222,7.118927,stairsdown
2710,-4.701355,-3.3097687000000007,7.3795776,stairsdown
2711,-5.2167053,-3.1407623,7.510497999999999,stairsdown
2712,-5.705871599999999,-2.9800873,7.4926452999999995,stairsdown
2713,-6.158142,-2.7587127999999996,7.3914795,stairsdown
2714,-6.378326400000001,-2.4897308,7.489074700000001,stairsdown
2715,-6.459258999999999,-1.9934235,7.6521300000000005,stairsdown
2716,-6.6365967,-1.5423431,7.690216,stairsdown
2717,-6.9365234,-0.95677185,7.9056396,stairsdown
2718,-7.4173584,-0.5318755999999999,8.077026,stairsdown
2719,-8.1171875,-0.20695496,8.194855,stairsdown
2720,-8.71228,0.13343811,8.54715,stairsdown
2721,-9.276428,0.4643097,8.962524,stairsdown
2722,-9.778687,0.9189606,9.364807,stairsdown
2723,-10.080994,1.2962493999999998,9.906342,stairsdown
2724,-10.234528,1.7711333999999999,10.41098,stairsdown
2725,-10.339264,2.1222382,10.990601,stairsdown
2726,-10.151214999999999,2.3876494999999998,11.326233,stairsdown
2727,-9.783447,2.6518707000000004,11.572600999999999,stairsdown
2728,-9.35022,2.6018830000000004,11.785645,stairsdown
2729,-8.678955,2.6840057,12.126038000000001,stairsdown
2730,-8.142180999999999,2.6994781000000003,12.305756,stairsdown
2731,-7.9755554,2.595932,12.345032000000002,stairsdown
2732,-8.046967,2.4304962000000003,12.375977,stairsdown
2733,-8.407592999999999,2.2329254,12.358124,stairsdown
2734,-8.768219,1.8615875,12.431915,stairsdown
2735,-9.09552,1.3986053,12.322417999999999,stairsdown
2736,-9.712036,0.947525,12.575928,stairsdown
2737,-9.695374000000001,0.6190338000000001,12.766357000000001,stairsdown
2738,-9.838196,0.15367126,13.068665,stairsdown
2739,-9.359741,0.08226013,13.444763,stairsdown
2740,-8.764648,0.019180298000000002,13.643524,stairsdown
2741,-8.0338745,0.031082152999999998,13.761353,stairsdown
2742,-7.1245728,0.13938904,13.691132000000001,stairsdown
2743,-6.4033203,0.32862854,13.368591,stairsdown
2744,-5.8237,0.5535736,13.2864685,stairsdown
2745,-5.329773,0.8582610999999999,12.934174,stairsdown
2746,-5.3583374,1.261734,12.298614500000001,stairsdown
2747,-5.277405,1.0927277,12.655669999999999,stairsdown
2748,-5.515442,1.3176727,11.722565,stairsdown
2749,-5.777282700000001,1.2176971,11.153656,stairsdown
2750,-5.904632599999999,1.1117706,10.60498,stairsdown
2751,-6.002228,1.0355988,10.08963,stairsdown
2752,-5.82251,0.8570709000000001,9.625458,stairsdown
2753,-5.5130615,0.6261749,8.844696,stairsdown
2754,-5.5130615,0.6261749,8.844696,stairsdown
2755,-5.336914,0.5107269,8.404327,stairsdown
2756,-4.720398,0.13819885,7.3022156,stairsdown
2757,-5.120300299999999,0.40480042,8.113922,stairsdown
2758,-4.720398,0.13819885,7.3022156,stairsdown
2759,-4.5073547,0.07154846,6.859466599999999,stairsdown
2760,-4.3002625,0.08821106,6.4619446,stairsdown
2761,-3.9551086000000004,0.000137329,5.809723,stairsdown
2762,-3.9551086000000004,0.000137329,5.809723,stairsdown
2763,-3.8694153,0.07035828,5.537170400000001,stairsdown
2764,-3.7765807999999996,0.10606384,5.3455505,stairsdown
2765,-3.6516113,0.14176941,5.097992,stairsdown
2766,-3.57901,0.2834015,4.8016357,stairsdown
2767,-3.5682983,0.30363464,4.70047,stairsdown
2768,-3.5052185,0.4071808,4.50766,stairsdown
2769,-3.3909607000000004,0.52500916,4.2981873,stairsdown
2770,-3.3909607000000004,0.52500916,4.2981873,stairsdown
2771,-3.207672,0.56547546,4.2874756,stairsdown
2772,-3.1588745,0.6023712,4.321991000000001,stairsdown
2773,-2.9279785,0.67259216,4.3695984,stairsdown
2774,-2.764923,0.7499541999999999,4.483855999999999,stairsdown
2775,-2.4150085,0.7047272,4.927795400000001,stairsdown
2776,-2.6280517999999997,0.8261261000000001,4.6790465999999995,stairsdown
2777,-2.4150085,0.7047272,4.927795400000001,stairsdown
2778,-2.3078917999999997,0.63093567,5.145599400000001,stairsdown
2779,-2.1400757,0.6130829000000001,5.4026794,stairsdown
2780,-2.0996094,0.53334045,5.509796,stairsdown
2781,-2.0151062,0.4714508,5.7287903,stairsdown
2782,-1.853241,0.39170837,5.6740417,stairsdown
2783,-1.9377441000000002,0.2655487,5.5693054,stairsdown
2784,-2.000824,0.07273865,5.552643,stairsdown
2785,-2.0091553,-0.04866028,5.391968,stairsdown
2786,-2.1948242000000002,0.0846405,5.543121299999999,stairsdown
2787,-2.7970580000000003,0.42384338,6.148926,stairsdown
2788,-2.7970580000000003,0.42384338,6.148926,stairsdown
2789,-3.0672302000000005,0.68330383,6.3893433,stairsdown
2790,-4.2740784000000005,1.030838,6.778534,stairsdown
2791,-4.2740784000000005,1.030838,6.778534,stairsdown
2792,-4.869171,1.0653534,7.07251,stairsdown
2793,-5.305969,1.1986542,7.0141907,stairsdown
2794,-5.4345093,1.3343353,7.235564999999999,stairsdown
2795,-5.4047545999999995,1.5319061,7.389099000000001,stairsdown
2796,-5.234558,1.7580414,7.771148700000001,stairsdown
2797,-4.835846,1.9722747999999999,8.088928,stairsdown
2798,-4.435943599999999,2.1496124,8.424561,stairsdown
2799,-3.976532,2.1900787,8.685211,stairsdown
2800,-3.476654,2.1734161,9.035126,stairsdown
2801,-3.1541137999999997,2.062729,9.275542999999999,stairsdown
2802,-2.7434998,1.9615631000000002,9.650452,stairsdown
2803,-2.4483337000000005,1.691391,10.052734,stairsdown
2804,-2.0888977,1.4914398000000002,10.286011,stairsdown
2805,-1.9865417,0.9177704,10.616882,stairsdown
2806,-2.4102478,0.09416199,10.403839,stairsdown
2807,-3.3885803,-0.6473236,10.071777,stairsdown
2808,-4.9048767,-1.5554351999999998,9.743286,stairsdown
2809,-6.443786599999999,-1.7292023,9.527863,stairsdown
2810,-7.724426299999999,-1.3245392,9.644501,stairsdown
2811,-11.092651,0.13819885,10.798981,stairsdown
2812,-11.092651,0.13819885,10.798981,stairsdown
2813,-12.900542999999999,0.7440033,11.021545,stairsdown
2814,-14.625122,1.1950836,10.827544999999999,stairsdown
2815,-15.95694,0.99632263,8.635223,stairsdown
2816,-15.95694,0.99632263,8.635223,stairsdown
2817,-15.246398999999998,0.735672,7.6878357,stairsdown
2818,-13.868164000000002,0.8606415000000001,7.064178500000001,stairsdown
2819,-12.178101,1.0129852,7.0784607,stairsdown
2820,-10.704651,1.2343597,7.4617004,stairsdown
2821,-9.688232000000001,1.5033417,8.109161,stairsdown
2822,-9.304993,1.3557587,8.518585,stairsdown
2823,-9.8941345,0.9594269,8.828033,stairsdown
2824,-11.212860000000001,0.39289856,9.195801,stairsdown
2825,-14.140717,-1.156723,10.228882,stairsdown
2826,-14.140717,-1.156723,10.228882,stairsdown
2827,-14.833404999999999,-1.4399872,10.915619,stairsdown
2828,-14.93219,-1.6673126,11.717804,stairsdown
2829,-14.090729000000001,-2.682541,13.230529999999998,stairsdown
2830,-14.090729000000001,-2.682541,13.230529999999998,stairsdown
2831,-12.910065,-3.1110077,13.763732999999998,stairsdown
2832,-11.417572,-3.350235,14.075562,stairsdown
2833,-10.113128999999999,-3.3930817,14.448089999999999,stairsdown
2834,-8.567078,-2.9634247000000005,14.894409,stairsdown
2835,-7.5280457,-2.7099152,15.040802,stairsdown
2836,-6.6604004,-2.3778534,13.767303,stairsdown
2837,-6.973419,-2.5730437999999998,14.920592999999998,stairsdown
2838,-6.6604004,-2.3778534,13.767303,stairsdown
2839,-7.0579224,-1.9077301,12.249817,stairsdown
2840,-7.0579224,-1.9077301,12.249817,stairsdown
2841,-7.260254,-1.4542694,11.49762,stairsdown
2842,-7.291198700000001,-0.86750793,10.814453,stairsdown
2843,-7.285247999999999,-0.4497528,10.15271,stairsdown
2844,-7.125763,-0.12721252,9.411224,stairsdown
2845,-6.986511,0.08226013,9.035126,stairsdown
2846,-6.9293823,0.35005188,8.467407000000001,stairsdown
2847,-6.742522999999999,0.45716858,7.9461059999999994,stairsdown
2848,-6.748474000000001,0.47740173,7.5711975,stairsdown
2849,-6.842499,0.5035858,7.1605835,stairsdown
2850,-6.877014,0.31910706,6.6618958,stairsdown
2851,-6.877014,0.31910706,6.6618958,stairsdown
2852,-6.462829599999999,0.22627258,6.3583984000000004,stairsdown
2853,-6.064117400000001,0.05607605,6.0382385,stairsdown
2854,-5.5785217000000005,-0.02128601,5.8204346,stairsdown
2855,-5.0881653,-0.11769104,5.5621643,stairsdown
2856,-4.7715760000000005,-0.22837829999999998,5.3503112999999995,stairsdown
2857,-4.487121599999999,-0.3176422,5.193207,stairsdown
2858,-4.3335875999999995,-0.46641540000000004,5.0646667,stairsdown
2859,-4.164581299999999,-0.5342560000000001,4.9658812999999995,stairsdown
2860,-3.9289245999999998,-0.5497284,4.846863,stairsdown
2861,-3.9289245999999998,-0.68540955,4.7861633,stairsdown
2862,-3.9301147000000003,-0.5568695,4.817108,stairsdown
2863,-3.9729614,-0.46403503,4.7361755,stairsdown
2864,-4.1026917,-0.37477112,4.854004,stairsdown
2865,-4.0122375,-0.15577698,4.9408875,stairsdown
2866,-4.28598,-0.07841492,4.8837585,stairsdown
2867,-4.445465,-0.060562134000000004,5.0491943,stairsdown
2868,-4.541869999999999,-0.012954712,5.2217712,stairsdown
2869,-4.577575700000001,0.06440735,5.3586426,stairsdown
2870,-4.547821,0.23936462,5.477661,stairsdown
2871,-4.335968,0.4226532,5.7299805,stairsdown
2872,-4.289551,0.62379456,5.9489746,stairsdown
2873,-4.3014526,0.7440033,6.0441895,stairsdown
2874,-4.1979065,0.9570465,6.2167664,stairsdown
2875,-4.021758999999999,1.2236481000000001,6.331024,stairsdown
2876,-3.919403,1.3676605,6.636902,stairsdown
2877,-3.7932434,1.511673,7.0713196,stairsdown
2878,-3.7111205999999997,1.5473785,7.3343506,stairsdown
2879,-3.7896729,1.3700409,7.893738000000001,stairsdown
2880,-3.8836975,1.2760162,8.269836,stairsdown
2881,-4.1979065,0.9582367,8.611419999999999,stairsdown
2882,-4.714447,0.5154877,8.906586,stairsdown
2883,-5.276214599999999,0.0048980709999999995,9.18866,stairsdown
2884,-5.7927550000000005,-0.43190002,9.483825999999999,stairsdown
2885,-6.184326,-0.8353729,9.563568,stairsdown
2886,-6.4675902999999995,-1.2150421,9.983704,stairsdown
2887,-6.665161,-1.6220856000000001,10.188416,stairsdown
2888,-6.702057000000001,-1.8351288000000001,10.505005,stairsdown
2889,-6.555664,-2.1029205,10.806122,stairsdown
2890,-6.2878723,-2.2469330000000003,11.058441,stairsdown
2891,-5.972473,-2.3635712000000004,11.294098,stairsdown
2892,-5.639221,-2.5325775,11.379791,stairsdown
2893,-5.3012084999999995,-2.5563812,11.366699,stairsdown
2894,-4.971527,-2.5706634999999998,11.363128999999999,stairsdown
2895,-4.675171,-2.4683075,11.141753999999999,stairsdown
2896,-4.591858,-2.3195342999999995,10.970367,stairsdown
2897,-4.8977356,-2.0707855,10.696625,stairsdown
2898,-5.50354,-1.9470062,10.227692,stairsdown
2899,-6.694916,-1.8898773000000002,9.838500999999999,stairsdown
2900,-8.231444999999999,-1.9374846999999997,9.4505005,stairsdown
2901,-9.808441,-1.8874970000000002,9.408844,stairsdown
2902,-11.473511,-1.8982086,9.271973,stairsdown
2903,-12.94577,-2.1969452,9.017273,stairsdown
2904,-12.522064,-2.0172272,9.097014999999999,stairsdown
2905,-12.767242,-2.5111542,8.641174000000001,stairsdown
2906,-12.555389,-3.0146027,8.094878999999999,stairsdown
2907,-11.772247,-3.0312653,7.786621,stairsdown
2908,-10.677277,-2.9455720000000003,7.847320599999999,stairsdown
2909,-9.170502,-2.5540008999999997,7.90802,stairsdown
2910,-7.580414,-2.1112518,8.107971000000001,stairsdown
2911,-6.152191,-1.7232512999999998,8.267456,stairsdown
2912,-5.1024475,-1.4054718000000002,8.259125,stairsdown
2913,-4.675171,-1.1043549,8.537628,stairsdown
2914,-4.837036,-0.97462463,8.601898,stairsdown
2915,-5.478546,-1.0317535,8.469788000000001,stairsdown
2916,-6.408081,-1.2055206,8.2127075,stairsdown
2917,-7.480438,-1.2864532,7.9639587,stairsdown
2918,-8.671814,-1.3888091999999999,7.836608999999999,stairsdown
2919,-9.754883,-1.4376068000000002,7.7890015,stairsdown
2920,-10.585632,-1.4233246000000002,7.878265400000001,stairsdown
2921,-11.098602,-1.3840485,8.129395,stairsdown
2922,-11.246185,-1.1531525,8.584045,stairsdown
2923,-10.651093,-0.6663666,9.694489,stairsdown
2924,-11.0997925,-0.90797424,9.107727,stairsdown
2925,-10.159546,-0.49021912,10.241974,stairsdown
2926,-9.589447,-0.27122498,10.582367,stairsdown
2927,-9.128845,-0.21766663,10.787078999999999,stairsdown
2928,-8.7265625,-0.16886902,11.052489999999999,stairsdown
2929,-8.401641999999999,-0.10221863,10.875153,stairsdown
2930,-8.270721,-0.041519165,10.777557,stairsdown
2931,-8.163605,-0.027236938,10.5026245,stairsdown
2932,-8.164795,-0.12721252,10.124145500000001,stairsdown
2933,-8.179077000000001,-0.22361755,9.618317,stairsdown
2934,-8.229065,-0.33073425,9.19342,stairsdown
2935,-8.183838,-0.32835388,8.907776,stairsdown
2936,-8.032684,-0.35810852,8.580475,stairsdown
2937,-7.921997,-0.35572815,8.350769,stairsdown
2938,-7.774414,-0.34144592,8.013947,stairsdown
2939,-7.5232850000000004,-0.27122498,7.847320599999999,stairsdown
2940,-7.317383,-0.30336,7.58667,stairsdown
2941,-7.159088000000001,-0.22837829999999998,7.380767999999999,stairsdown
2942,-6.974609399999999,-0.16529846,7.070129400000001,stairsdown
2943,-6.748474000000001,-0.18553162,6.798767,stairsdown
2944,-6.4247437000000005,-0.1212616,6.5845337,stairsdown
2945,-6.092682,-0.004623413,6.1786804,stairsdown
2946,-5.8213196,0.006088257,5.964447,stairsdown
2947,-5.5690002,0.09535217,5.616912999999999,stairsdown
2948,-5.348816,0.21199036,5.338409400000001,stairsdown
2949,-5.150055,0.4393157999999999,5.061096,stairsdown
2950,-5.0322265999999996,0.5976104999999999,4.789733999999999,stairsdown
2951,-4.982239,0.735672,4.6790465999999995,stairsdown
2952,-4.933441,0.8487396,4.3327026,stairsdown
2953,-4.9750977,0.934433,4.167267,stairsdown
2954,-5.110779,0.9844208000000001,4.041107,stairsdown
2955,-5.1536254999999995,1.1212921,3.7280884,stairsdown
2956,-5.3904724,1.2212677,3.7471312999999995,stairsdown
2957,-5.5511475,1.3057709,3.540039,stairsdown
2958,-5.752289,1.4878693,3.5269470000000003,stairsdown
2959,-5.798706,1.5200042999999999,3.5102843999999997,stairsdown
2960,-5.7808532999999995,1.7151947,3.5269470000000003,stairsdown
2961,-5.785614,1.8354034,3.5876464999999995,stairsdown
2962,-5.6915894,1.9817963,3.7030945,stairsdown
2963,-5.4095154,2.094864,3.8375854,stairsdown
2964,-5.285736,2.300766,3.8637695,stairsdown
2965,-5.2547913,2.4435882999999996,4.0375366,stairsdown
2966,-5.148864700000001,2.467392,4.12442,stairsdown
2967,-4.976287999999999,2.4662017999999994,4.2029724,stairsdown
2968,-4.9096375,2.2924347000000003,4.263672,stairsdown
2969,-4.7608643,2.159134,4.3196106,stairsdown
2970,-4.6132813,2.126999,4.4874268,stairsdown
2971,-4.5454407,1.9234772,4.6528625,stairsdown
2972,-4.4216614000000005,1.8592072,4.9658812999999995,stairsdown
2973,-4.356201,1.8377838,5.359833,stairsdown
2974,-4.4145203,1.7270966,5.7692566,stairsdown
